064760,20260428,316000,4.8646,0
071970,20260428,106100,4.8601,0
023530,20260428,132600,4.8425,0
018880,20260428,4400,4.8358,0
000500,20260428,217000,4.8289,0
237690,20260428,168700,4.8264,0
175330,20260428,27300,4.8087,0
088980,20260428,11420,4.799,0
251270,20260428,50600,4.7575,0
214150,20260428,57500,4.7464,0
214450,20260428,325000,4.7433,0
012510,20260428,120000,4.7057,0
020150,20260428,67400,4.6892,0
097950,20260428,233000,4.6851,0
336260,20260428,52600,4.6594,0
319400,20260428,31350,4.6541,0
011780,20260428,137700,4.6537,0
439260,20260428,91900,4.6468,0
084370,20260428,142000,4.6452,0
014680,20260428,295500,4.6331,0
347850,20260428,78700,4.6298,0
111770,20260428,84100,4.6169,0
100790,20260428,60300,4.606,0
088350,20260428,4975,4.6033,0
222800,20260428,86500,4.595,0
058610,20260428,135100,4.5892,0
120110,20260428,100000,4.5861,0
036460,20260428,39050,4.564,0
178320,20260428,51300,4.5508,0
145020,20260428,265500,4.5336,0
031980,20260428,132800,4.4761,0
035250,20260428,17320,4.4443,0
483650,20260428,235500,4.4394,0
112610,20260428,72700,4.4376,0
005290,20260428,58800,4.4363,0
083650,20260428,97400,4.4197,0
005850,20260428,66000,4.3801,0
043260,20260428,41500,4.3764,0
001720,20260428,202000,4.3745,0
139480,20260428,106800,4.3307,0
302440,20260428,43400,4.2975,0
0009K0,20260428,48850,4.284,0
012750,20260428,85700,4.2836,0
031210,20260428,48750,4.28,0
103140,20260428,101800,4.2629,0
140410,20260428,92800,4.2146,0
051600,20260428,63900,4.1627,0
139130,20260428,19280,4.139,0
009970,20260428,206000,4.1139,0
004990,20260428,29200,3.9597,0
028670,20260428,5580,3.9489,0
00680K,20260428,20400,3.9447,0
000660,20260428,1300000,100,58.33
402340,20260428,811000,100,59.7
012450,20260428,1395000,100,50
207940,20260428,1504000,100,58.7
068270,20260428,207000,100,59.47
267260,20260428,1238000,100,55.66
005490,20260428,466500,100,59.81
042700,20260428,367000,100,59.01
035420,20260428,219500,100,58.89
009540,20260428,468500,100,59.61
034730,20260428,414000,100,57.37
064350,20260428,244500,100,51.76
000150,20260428,1583000,100,57.72
096770,20260428,133000,100,58.05
267250,20260428,280500,100,58.27
086520,20260428,161500,100,53.51
035720,20260428,48850,100,51.7
033780,20260428,178000,100,58.37
011200,20260428,20750,100,59.28
278470,20260428,459000,100,55.79
003550,20260428,98200,100,59.69
259960,20260428,283500,100,59.54
006260,20260428,402500,100,59.39
443060,20260428,276000,100,58.02
007660,20260428,150600,100,50.5
003230,20260428,1285000,100,57.52
058470,20260428,111400,100,59.5
326030,20260428,102600,100,58.81
180640,20260428,114700,100,59.38
141080,20260428,203500,100,59.42
078930,20260428,76800,100,59.63
010060,20260428,367500,100,59.78
062040,20260428,222000,100,59.45
000990,20260428,154700,100,59.45
001040,20260428,222000,100,59.4
039030,20260428,513000,100,59.59
128940,20260428,491500,100,51.23
036930,20260428,130500,100,55.07
021240,20260428,85500,100,56.47
214370,20260428,107000,100,59.4
271560,20260428,141200,100,54.01
095340,20260428,237500,100,59.57
403870,20260428,53700,100,58.67
489790,20260428,86500,100,58.82
004800,20260428,227000,100,59.24
357780,20260428,483500,100,55.29
214150,20260428,57500,100,58.85
035250,20260428,17320,100,59.13
012510,20260428,120000,100,54.76
439260,20260428,91900,100,56.08
064760,20260428,316000,100,59.62
214450,20260428,325000,100,49.79
014680,20260428,295500,100,58.34
145020,20260428,265500,100,59.57
084370,20260428,142000,100,59.1
005290,20260428,58800,100,57.11
483650,20260428,235500,100,55.44
004990,20260428,29200,100,56.74
031980,20260428,132800,100,59.21
009970,20260428,206000,100,59.69
017670,20260428,96800,99.7332,46.25
263750,20260428,60600,99.5203,46.88
000270,20260428,155600,99.4862,45.75
196170,20260428,376500,99.0733,45.8
090430,20260428,146200,98.5443,45.9
018260,20260428,172500,98.4247,45.69
004170,20260428,407500,97.518,45.79
010130,20260428,1627000,97.2986,44.71
071970,20260428,106100,96.7102,45.52
005380,20260428,555000,95.2635,43.37
111770,20260428,84100,94.9864,44.8
178320,20260428,51300,94.9292,44.81
272210,20260428,119900,92.75,42.63
112610,20260428,72700,91.3972,43.11
051900,20260428,255000,89.1464,41.68
005850,20260428,66000,89.0101,41.95
241560,20260428,76500,88.6362,41.14
103590,20260428,111600,88.1007,40.94
002380,20260428,553000,87.6077,40.77
377300,20260428,55300,87.5172,40.65
079550,20260428,933000,86.7541,39.52
105560,20260428,158800,86.5372,39.3
316140,20260428,33500,86.3691,39.56
012750,20260428,85700,86.1375,40.57
030200,20260428,60900,85.9541,39.54
086790,20260428,127000,85.3812,38.86
022100,20260428,36600,85.1929,39.62
055550,20260428,99900,85.1795,38.72
329180,20260428,667000,85.1124,38.43
